variant,base_variant,split_id,deploy_context_mode,use_z_gru_state,epoch,train_loss,train_bce,val_loss,val_bce,validation_performed,lr,residual_scale,context_dim,batch_size,aux_count_weight,aux_psth_weight,aux_temporal_kl_weight,aux_spatial_kl_weight,aux_early_temporal_kl_weight,aux_first_time_weight,early_time_window,val_temporal_kl_loss,val_spatial_kl_loss,val_early_temporal_kl_loss,val_first_time_loss,val_joint_kl_loss,val_focal_loss,val_ranking_loss,dropout,weight_decay,use_pattern_embedding,use_bit_features,current_bit_feature_mode,current_bit_encoder,use_prev_pattern_context,use_prev_pattern_bit_context,z_history_len,z_gru_hidden_dim,z_gru_layers,z_history_pattern_mode,use_frequency_features,use_rbf_features,use_frequency_film,freq_rbf_dim,experiment_group,history_strategy,freq_strategy
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,1,0.03769811477318401,0.03769011902443443,0.03678293771598609,0.03677599821427856,True,0.0008,0.21455292403697968,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.2732416600423764,0.17272717054310338,0.16731510944706288,0.027122133963152883,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,2,0.03652959614378925,0.03652304245393864,0.03597261946560558,0.03596644817561948,True,0.0008,0.22451433539390564,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.2573724490825576,0.16896564621984222,0.1673057663922358,0.027210279784921042,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,3,0.03609693166477556,0.03609077086441534,,,False,0.0008,0.22730891406536102,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,4,0.035932389034667,0.03592635330650363,0.035658563959478126,0.03565261939542596,True,0.0008,0.22934843599796295,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.25404145525628336,0.16363199568624315,0.16593389221112737,0.02806538071537727,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,5,0.035823990113606756,0.03581799758738273,,,False,0.0008,0.23195303976535797,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,6,0.03567471731881992,0.03566877498353103,0.03536092514207735,0.03535504579276482,True,0.0008,0.2356356680393219,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.2527687462291332,0.15635038423284,0.16550904922145518,0.026735536816010437,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,7,0.035520803861757634,0.03551489622755484,,,False,0.0008,0.23910383880138397,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,8,0.0354154518552144,0.0354095849043035,0.03515766276721869,0.0351518272651165,True,0.0008,0.24212491512298584,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.25280834671891766,0.15154126323299644,0.1654459243805454,0.02751572131232581,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,9,0.03533414719264649,0.03532830783787221,,,False,0.0008,0.2448279708623886,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,10,0.035276019290017134,0.03527019520098914,0.03516712897320254,0.035161214851169076,True,0.0008,0.2471882849931717,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.2526732189821207,0.14946683282670215,0.1648788256309383,0.02833824579120017,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,11,0.03520704443663013,0.03520125700150408,,,False,0.0008,0.2496086061000824,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,12,0.03516664332245068,0.03516085506895933,0.03498405833570778,0.0349782465976965,True,0.0008,0.25119540095329285,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.2521233937355003,0.14764040462028832,0.16512529281052676,0.026670170844220017,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,13,0.03509208461234198,0.035086346214189094,,,False,0.0008,0.2538025677204132,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,14,0.035058080995635864,0.03505235284906936,0.034935633552194846,0.03492980992001315,True,0.0008,0.25541114807128906,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.25293590375603786,0.14652509749537768,0.1652134684300182,0.027707696267467424,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,15,0.035028939757438975,0.035023230634242286,,,False,0.0008,0.25688090920448303,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,16,0.03499144614133057,0.034985756824190944,0.0348826566972382,0.034876884485769484,True,0.0008,0.25856176018714905,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.25246746974895834,0.14613660657914265,0.1647194870928455,0.027855663383682703,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,17,0.034953881262774066,0.03494821547726054,,,False,0.0008,0.26048827171325684,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,18,0.034912409555631053,0.034906772223642336,0.03481993589688231,0.03481420479656336,True,0.0008,0.26205793023109436,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.25242494893930306,0.14481189083370696,0.16502172098015294,0.02759833588828275,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,19,0.03487292833813022,0.034867323380628416,,,False,0.0008,0.2640596032142639,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,20,0.03485737579327329,0.03485177563697802,0.03483846596495471,0.0348326628490463,True,0.0008,0.26554930210113525,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.25283819946777136,0.14488381211270654,0.16511928978324872,0.027966555952607716,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,21,0.03485080561458819,0.03484519946744635,,,False,0.0008,0.2664967477321625,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,22,0.03478074064091534,0.03477520402890218,0.03473603378241311,0.03473035158332349,True,0.0008,0.2686837613582611,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.251464560102801,0.14418223136335645,0.16475343117542673,0.02686099222621867,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,23,0.03475534499271327,0.0347498199258946,,,False,0.0008,0.27081945538520813,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,24,0.034726451393641916,0.03472094145961304,0.03476732906234251,0.03476163722767038,True,0.0008,0.2723042666912079,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.2505543380273312,0.1435702126402111,0.1646031207073685,0.026057772794121713,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,25,0.03469244111907692,0.034686954268468614,,,False,0.0008,0.2741432189941406,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,26,0.03465562610229525,0.03465016824790836,0.03472320204130327,0.034717531707116916,True,0.0008,0.2760767936706543,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.2527337943597809,0.14383187458571361,0.16475223960432273,0.02847402623648662,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,27,0.034641186928385616,0.03463574013224355,,,False,0.0008,0.27724963426589966,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,28,0.03463150927433908,0.0346260482241186,0.03465148750128168,0.034645877750935375,True,0.0008,0.27849647402763367,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.2524200346266514,0.14317492568399234,0.164866670936045,0.02847342993959567,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,29,0.03456799301886398,0.034562586914375845,,,False,0.0008,0.28008317947387695,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,30,0.03454165847319099,0.03453627665765135,0.03459972183645507,0.03459412848825674,True,0.0008,0.2814985513687134,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.25201946667549185,0.1429969300525357,0.16466117370810973,0.028176446888265518,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,31,0.03451281586362992,0.034507450155615585,,,False,0.0008,0.28307273983955383,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,32,0.03445749982377585,0.03445217804046013,0.03462270142805295,0.03461704976463693,True,0.0008,0.28501224517822266,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.2530758927767526,0.14318598625903445,0.16484657707974298,0.028396147805632967,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,33,0.03445516679194863,0.034449838129737335,,,False,0.0008,0.2862933576107025,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,34,0.034401966877535314,0.034396679625277475,0.034565757314531355,0.03456023037684486,True,0.0008,0.2881861925125122,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.250694900162426,0.14222712906121404,0.1645104631196235,0.027234775225990417,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,35,0.0343840528108121,0.03437877031432704,,,False,0.0008,0.28958311676979065,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,36,0.03436882116912324,0.0343635332540341,0.034487484234116565,0.034481988850600526,True,0.0008,0.29065099358558655,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.2507912819835072,0.14207906105569182,0.1647684964801861,0.026847232357670964,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,37,0.034325727541661646,0.034320479725357574,,,False,0.0008,0.2927321493625641,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,38,0.03428174307840931,0.03427652530999296,0.03446914881099889,0.034463638231141534,True,0.0008,0.2948940098285675,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.2511534546962892,0.1420411813305952,0.1645612498425474,0.026681837814992792,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,39,0.03427138154315137,0.03426616146653233,,,False,0.0008,0.29668015241622925,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,40,0.034251598794719854,0.03424637221772708,0.034451964777694674,0.03444648892122219,True,0.0008,0.29765692353248596,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.25124415682354895,0.14169431997402482,0.1645714248270298,0.027478048368435516,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,41,0.03421717565374298,0.034211980552038716,,,False,0.0008,0.29995205998420715,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,42,0.0341626451013131,0.03415747855793792,0.03442809998938933,0.034422633640560106,True,0.0008,0.30176588892936707,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.25206405197329795,0.1417949120605032,0.16472629542503292,0.028303696446363238,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,43,0.03414364240776498,0.03413848617088692,,,False,0.0008,0.3034185469150543,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,44,0.034114047274511936,0.034108906379753494,0.0343674739084795,0.03436205097370677,True,0.0008,0.30524778366088867,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.2514277911815044,0.14138982128414643,0.1644572555149177,0.028057430282770315,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,45,0.03407956829153105,0.034074438989630716,,,False,0.0008,0.30725470185279846,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,46,0.03405882469303502,0.03405370012572362,0.03436346706232907,0.034358049097954896,True,0.0008,0.309012770652771,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.2517931350286293,0.14122424356798263,0.1642907885790674,0.028094751309231343,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,47,0.03403499655082705,0.03402988243885715,,,False,0.0008,0.3111405074596405,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,48,0.03401744099472553,0.03401232853871894,0.03437366477400901,0.03436819563978315,True,0.0008,0.3129595220088959,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.25244608839219135,0.1418016599050141,0.1643917617807217,0.028335965631318547,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,49,0.034004109130117983,0.03399899232361899,,,False,0.0008,0.31479740142822266,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,50,0.03397096812563401,0.033965862543784496,0.034364250167685864,0.0343587131219614,True,0.0008,0.316627562046051,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.2513318496855555,0.14127449713036935,0.16433784143558122,0.026800890508558346,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,51,0.033939755505896486,0.033934670525334366,,,False,0.0008,0.31876668334007263,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",,,,,,,,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,z_window_summary,True,52,0.03389679462113409,0.033891729357991375,0.03426655045596571,0.03426118691427807,True,0.0008,0.3209592401981354,28,1024,0.03,0.03,0.0,0.0,0.0,0.0,"[0, 20]",0.2524798426697685,0.1408011894903065,0.16420668212719905,0.028255247956457497,0.0,0.0,0.0,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context
