variant,base_variant,split_id,experiment_group,history_strategy,freq_strategy,deploy_context_mode,group,value,n_trials,global_bce,pattern_bce,model_bce,improvement_vs_pattern
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,20.0,95,0.039564426988363266,0.03731518238782883,0.0360184945166111,0.0347496056093423
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,20.5,117,0.04052593186497688,0.0387757271528244,0.03673351928591728,0.052667171368786736
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,21.0,105,0.03696752339601517,0.03506995365023613,0.032924335449934006,0.06118109598036715
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,21.5,121,0.03351109102368355,0.03259611874818802,0.02993476577103138,0.08164631494062712
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,22.0,121,0.030198752880096436,0.028722405433654785,0.026944736018776894,0.061891383678991954
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,22.5,135,0.03678300231695175,0.035613544285297394,0.033085186034440994,0.07099428887509522
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,23.0,151,0.03587542846798897,0.03407585620880127,0.03247050568461418,0.04711108399889452
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,23.5,130,0.035326335579156876,0.033230435103178024,0.03166015073657036,0.04725440283077998
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,24.0,127,0.03567599877715111,0.033456429839134216,0.03142574429512024,0.060696420800962755
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,24.5,133,0.03700784221291542,0.03452152758836746,0.03312394395470619,0.04048440875287936
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,25.0,135,0.03799561783671379,0.03571339324116707,0.033657222986221313,0.05757420587455111
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,25.5,133,0.03379593417048454,0.03236547112464905,0.030984660610556602,0.04266307475564109
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,26.0,124,0.03945659101009369,0.037952177226543427,0.03637544438242912,0.04154525403648121
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,26.5,150,0.04582957923412323,0.04357341676950455,0.04160728305578232,0.04512232134842027
task2_hybrid_spike_localization,task2_hybrid_spike_localization,random,hybrid_localization,H24_D64_embedding_layers2_best_c4,direct_rbf16_plus_full_z_window_context,z_window_summary,frequency,27.0,169,0.035400133579969406,0.03368619084358215,0.032226189970970154,0.04334122784589511
