epoch,train_loss,train_acc,train_acc_percent,val_loss,val_macro_f1,val_macro_f1_percent,val_weighted_f1,val_weighted_f1_percent,val_micro_f1,val_micro_f1_percent,val_acc,val_acc_percent,learning_rate,epochs_without_improvement,is_best_f1_this_run,val_macro_f1_network_5,val_acc_network_5
24,1.498229374663113e-05,1.0,100.0,0.0014815463427945966,0.9997415403292736,99.97415403292736,0.9997393810349257,99.97393810349257,0.9997393797237425,99.97393797237424,0.9997393797237425,99.97393797237424,0.0004,0,True,0.9997415403292736,0.9997393797237425
25,0.0024236990329632897,0.9992303671003717,99.92303671003717,0.007443761486986962,0.9979180230033153,99.79180230033154,0.9979163399203312,99.79163399203313,0.9979150377899401,99.79150377899401,0.9979150377899401,99.79150377899401,0.0004,1,False,0.9979180230033153,0.9979150377899401
26,0.002221916892766173,0.9992013243494424,99.92013243494424,0.004610670483498325,0.9983032954870497,99.83032954870497,0.9983063633184543,99.83063633184544,0.9983059682043263,99.83059682043263,0.9983059682043263,99.83059682043263,0.0004,2,False,0.9983032954870497,0.9983059682043263
27,0.0006431754900197397,0.9997967007434945,99.97967007434944,0.0019643798272985197,0.9996137275329614,99.96137275329615,0.9996090715780083,99.96090715780083,0.9996090695856138,99.96090695856138,0.9996090695856138,99.96090695856138,0.0004,3,False,0.9996137275329614,0.9996090695856138
28,0.00038088738921112383,0.9998838289962825,99.98838289962825,0.00281548137052899,0.9993513171843529,99.93513171843529,0.9993484466307311,99.93484466307311,0.9993484493093563,99.93484493093563,0.9993484493093563,99.93484493093563,0.0004,4,False,0.9993513171843529,0.9993484493093563
29,0.0003495713051787802,0.9999128717472119,99.9912871747212,0.001039203793713265,0.9997415403292736,99.97415403292736,0.9997393810349257,99.97393810349257,0.9997393797237425,99.97393797237424,0.9997393797237425,99.97393797237424,0.0004,5,False,0.9997415403292736,0.9997393797237425
30,0.0001792465136219229,0.9999273931226765,99.99273931226766,0.003070401665506021,0.9990933895768996,99.90933895768997,0.9990878271094426,99.90878271094425,0.9990878290330988,99.90878290330988,0.9990878290330988,99.90878290330988,0.0004,6,False,0.9990933895768996,0.9990878290330988
31,8.869178216921219e-05,0.9999854786245354,99.99854786245353,0.0021519393799906083,0.9993481381936726,99.93481381936726,0.9993484638515603,99.93484638515604,0.9993484493093563,99.93484493093563,0.9993484493093563,99.93484493093563,0.0004,7,False,0.9993481381936726,0.9993484493093563
32,0.0012985824597074947,0.9995498373605948,99.95498373605948,0.004171003697422293,0.9990888312688938,99.90888312688938,0.9990878276617274,99.90878276617275,0.9990878290330988,99.90878290330988,0.9990878290330988,99.90878290330988,0.0002,8,False,0.9990888312688938,0.9990878290330988
33,0.00017365340775982196,0.9999273931226765,99.99273931226766,0.0028618144761575572,0.9993510482930095,99.93510482930094,0.9993484420971072,99.93484420971072,0.9993484493093563,99.93484493093563,0.9993484493093563,99.93484493093563,0.0002,9,False,0.9993510482930095,0.9993484493093563
34,4.3425668391483706e-05,1.0,100.0,0.002239023939111462,0.9993510482930095,99.93510482930094,0.9993484420971072,99.93484420971072,0.9993484493093563,99.93484493093563,0.9993484493093563,99.93484493093563,0.0002,10,False,0.9993510482930095,0.9993484493093563
35,2.6953542757988023e-05,1.0,100.0,0.002247186935090421,0.9993510482930095,99.93510482930094,0.9993484420971072,99.93484420971072,0.9993484493093563,99.93484493093563,0.9993484493093563,99.93484493093563,0.0002,11,False,0.9993510482930095,0.9993484493093563
36,1.781000587191837e-05,1.0,100.0,0.002151111703500419,0.9993510482930095,99.93510482930094,0.9993484420971072,99.93484420971072,0.9993484493093563,99.93484493093563,0.9993484493093563,99.93484493093563,0.0002,12,False,0.9993510482930095,0.9993484493093563
37,1.3377133991424194e-05,1.0,100.0,0.0023182468200639997,0.9993510482930095,99.93510482930094,0.9993484420971072,99.93484420971072,0.9993484493093563,99.93484493093563,0.9993484493093563,99.93484493093563,0.0002,13,False,0.9993510482930095,0.9993484493093563
38,1.4196580120101672e-05,1.0,100.0,0.0021930473396759944,0.9993510482930095,99.93510482930094,0.9993484420971072,99.93484420971072,0.9993484493093563,99.93484493093563,0.9993484493093563,99.93484493093563,0.0002,14,False,0.9993510482930095,0.9993484493093563
39,9.803335604299914e-06,1.0,100.0,0.0022486307857818135,0.9992198744550682,99.92198744550682,0.9992182711471478,99.92182711471477,0.9992181391712275,99.92181391712275,0.9992181391712275,99.92181391712275,0.0002,15,False,0.9992198744550682,0.9992181391712275
40,1.0312646374479272e-05,1.0,100.0,0.002149583038865899,0.9992197221537396,99.92197221537396,0.9992181346918284,99.92181346918284,0.9992181391712275,99.92181391712275,0.9992181391712275,99.92181391712275,0.0001,16,False,0.9992197221537396,0.9992181391712275
