variant,base_variant,split_id,experiment_group,history_strategy,freq_strategy,deploy_context_mode,group,value,n_trials,global_bce,pattern_bce,model_bce,improvement_vs_pattern
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,11.0,68,0.0232698824256658,0.0224534496665,0.0202095005661249,0.0999378328811133
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,11.5,56,0.0285504851490259,0.0265074074268341,0.0244823023676872,0.076397703726273
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,12.0,71,0.030210169032216,0.0283358953893184,0.0259068515151739,0.0857232086994579
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,12.5,72,0.0247606318444013,0.0233200993388891,0.0215804520994424,0.0745986204503668
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,13.0,70,0.0296174511313438,0.0283055398613214,0.0264408010989427,0.0658789329408549
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,13.5,70,0.0268336273729801,0.0254190545529127,0.0229996647685766,0.0951801641284434
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,14.0,80,0.032210174947977,0.0305869374424219,0.0291871465742588,0.0457643355369635
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,14.5,76,0.0349589064717292,0.0331125073134899,0.0316261276602745,0.0448887678345596
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,15.0,81,0.0294707287102937,0.0287013687193393,0.0265679527074098,0.0743315077685472
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,frequency,15.5,96,0.0298475492745637,0.0285550877451896,0.0266388747841119,0.0671058334044339
