variant,base_variant,split_id,experiment_group,history_strategy,freq_strategy,deploy_context_mode,group,value,n_trials,global_bce,pattern_bce,model_bce,improvement_vs_pattern,baseline_model_bce,baseline_improvement_vs_pattern,delta_bce_vs_baseline,delta_improvement_vs_baseline
hist_H40_D96,hist_H40_D96,shared_random,history,H40_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,38.0,219,0.0413668788969516,0.0391761139035224,0.0374030172824859,0.0452596351287691,0.03743327409029,0.0444873071771346,-3.0256807804100727e-05,0.0007723279516344966
hist_H40_D96,hist_H40_D96,shared_random,history,H40_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,38.5,182,0.0392263270914554,0.0368368960916996,0.0352090299129486,0.044191187408914,0.035184621810913,0.0448537867216998,2.440810203559879e-05,-0.0006625993127857971
hist_H40_D96,hist_H40_D96,shared_random,history,H40_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,39.0,209,0.0414258800446987,0.0392693877220153,0.0368407182395458,0.061846380179439,0.0372669696807861,0.0509918325033278,-0.0004262514412402968,0.0108545476761112
hist_H40_D96,hist_H40_D96,shared_random,history,H40_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,39.5,225,0.0425694584846496,0.0406475663185119,0.0379826165735721,0.0655623444724196,0.0384261906147003,0.0546496606071092,-0.00044357404112819326,0.0109126838653104
hist_H40_D96,hist_H40_D96,shared_random,history,H40_D96_embedding,direct_rbf16_plus_context,z_window_summary,frequency,40.0,223,0.0434245914220809,0.0412385910749435,0.0387897230684757,0.0593829212549345,0.0390424989163875,0.053253326588316,-0.0002527758479118,0.0061295946666185055
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,pattern,0.0,567,0.0146264415234327,0.0099554676562547,0.0102357389405369,-0.0281524981004905,0.0101507473737001,-0.0196153233768666,8.499156683679926e-05,-0.008537174723623898
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,pattern,1.0,597,0.0575314797461032,0.0556658320128917,0.0529433265328407,0.048908017388845,0.0527279004454612,0.0527780051279947,0.00021542608737950414,-0.003869987739149698
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,pattern,2.0,583,0.0139915384352207,0.0091670639812946,0.009239980019629,-0.0079541321499614,0.009332519955933,-0.0180489603842707,-9.253993630400047e-05,0.010094828234309301
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,pattern,3.0,508,0.0521741509437561,0.0510822869837284,0.0485247112810611,0.0500677603467894,0.0482449568808078,0.0555443045027394,0.00027975440025330284,-0.005476544155950003
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,pattern,4.0,535,0.0395955853164196,0.0388183966279029,0.0373687930405139,0.0373432112944872,0.0369325801730155,0.0485804829334926,0.00043621286749840477,-0.011237271639005397
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,pattern,5.0,580,0.0586897656321525,0.0570518560707569,0.0547629967331886,0.0401189285538684,0.0543842874467372,0.0467569121802321,0.00037870928645140217,-0.006637983626363697
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,pattern,6.0,545,0.0330859087407588,0.0324013344943523,0.0311616361141204,0.0382607197999187,0.0306708998978137,0.0534062754989355,0.0004907362163067003,-0.0151455556990168
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,pattern,7.0,591,0.0510305427014827,0.0501887165009975,0.0477442257106304,0.048705983352225,0.0473766326904296,0.0560301997464303,0.0003675930202008057,-0.007324216394205302
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,pattern,8.0,558,0.0141328498721122,0.0092587266117334,0.0093143256381154,-0.006005040294797,0.009262285195291,-0.0003843491342638,5.204044282440014e-05,-0.0056206911605332
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,pattern,9.0,546,0.0527445487678051,0.051623735576868,0.0489966161549091,0.0508897582207534,0.0486911907792091,0.0568061331650892,0.00030542537569999695,-0.005916374944335799
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,pattern,10.0,532,0.0144265862181782,0.0096758352592587,0.0097472034394741,-0.0073759193189101,0.0097967628389596,-0.0124978956814329,-4.95593994854996e-05,0.0051219763625228
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,pattern,11.0,552,0.0470946505665779,0.0463806055486202,0.0436514467000961,0.0588426739203124,0.0433261282742023,0.0658567786747826,0.0003253184258938044,-0.007014104754470195
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,pattern,12.0,552,0.0333683714270591,0.032706432044506,0.031173525378108,0.0468686607060075,0.0307545252144336,0.0596796014746059,0.00041900016367439966,-0.0128109407685984
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,pattern,13.0,551,0.0506133325397968,0.0497575923800468,0.0474187321960926,0.0470050915263363,0.0470912493765354,0.0535866563467538,0.0003274828195571969,-0.006581564820417503
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,pattern,14.0,557,0.0292822178453207,0.0282771904021501,0.0268526747822761,0.0503768443616549,0.0266183502972126,0.0586635405196202,0.00023432448506350081,-0.008286696157965304
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,pattern,15.0,556,0.0484639704227447,0.0476864464581012,0.0452853292226791,0.0503521946751018,0.0450632162392139,0.0550099748194107,0.0002221129834651947,-0.004657780144308905
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,1.0,7,0.0298033468425273,0.0286017190665006,0.0275026969611644,0.038425036718279,0.0283056255429983,0.0103522981543142,-0.0008029285818338984,0.028072738563964802
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,1.5,12,0.0329835936427116,0.0309236329048872,0.0280749965459108,0.0921184250161682,0.0291169825941324,0.0584229646080571,-0.0010419860482215985,0.0336954604081111
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,2.0,15,0.0367873162031173,0.0343135111033916,0.0308674313127994,0.100429238506332,0.0313848815858364,0.085349164902736,-0.000517450273036995,0.015080073603595992
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,2.5,7,0.0370540730655193,0.0346381068229675,0.031412910670042,0.0931112133064661,0.030518788844347,0.1189244550712317,0.0008941218256950031,-0.0258132417647656
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,3.0,15,0.0345187596976757,0.0344505123794078,0.0310848951339721,0.0976942580235017,0.0317154042422771,0.0793923790452996,-0.0006305091083049982,0.01830187897820211
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,3.5,24,0.0352206751704216,0.0340110175311565,0.0333734527230262,0.0187458316278308,0.0307825338095426,0.0949246437174765,0.002590918913483599,-0.07617881208964569
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,4.0,25,0.0268768612295389,0.0257003027945756,0.0230095405131578,0.104697687919294,0.0232796669006347,0.0941870573778541,-0.00027012638747690026,0.0105106305414399
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,4.5,20,0.0302043408155441,0.0304990913718938,0.0295494273304939,0.0311374535660793,0.0281342472881078,0.0775381815461331,0.0014151800423861,-0.04640072798005379
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,5.0,25,0.026404283940792,0.0262545049190521,0.0238234382122755,0.0925961740384015,0.0227856878191232,0.1321227389594247,0.0010377503931523029,-0.0395265649210232
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,5.5,29,0.0245934482663869,0.0231352634727954,0.0212138071656227,0.0830531413412341,0.020635625347495,0.1080445065274361,0.0005781818181277015,-0.024991365186202
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,6.0,38,0.0265762321650981,0.0263816490769386,0.0240331403911113,0.0890205414748007,0.0232429038733243,0.1189745642685373,0.0007902365177870005,-0.0299540227937366
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,6.5,34,0.0291636362671852,0.0274100247770547,0.0253180563449859,0.0763212893488528,0.0245053321123123,0.1059719094881671,0.0008127242326735999,-0.0296506201393143
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,7.0,36,0.0233879275619983,0.0230103656649589,0.0206925589591264,0.1007288080328999,0.0201357584446668,0.124926620556476,0.0005568005144595996,-0.024197812523576112
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,7.5,44,0.0263289157301187,0.026343896985054,0.0252124946564435,0.0429474169767787,0.0247465670108795,0.0606337769647645,0.0004659276455639995,-0.017686359987985796
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,8.0,42,0.0272365380078554,0.02616922929883,0.0239786300808191,0.0837089695304415,0.0248358529061079,0.0509520696041951,-0.0008572228252888003,0.032756899926246405
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,8.5,44,0.0283087752759456,0.02713218703866,0.0255338475108146,0.0589093509331903,0.0254568308591842,0.061747922387849,7.701665163040161e-05,-0.0028385714546586976
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,9.0,48,0.0204459521919488,0.0193231385201215,0.0173704382032156,0.1010550286576163,0.0173743199557065,0.1008541424254467,-3.88175249090017e-06,0.00020088623216960033
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,9.5,48,0.029975302517414,0.0283506400883197,0.0260286275297403,0.0819033556683644,0.0258614793419837,0.0877991021924579,0.00016714818775659737,-0.005895746524093498
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,10.0,59,0.0270154383033514,0.0263479556888341,0.0243461113423109,0.0759772169865775,0.0235969461500644,0.1044107395373961,0.0007491651922464995,-0.028433522550818602
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,10.5,56,0.0309010781347751,0.0301739666610956,0.0296780504286289,0.0164352349837418,0.0287546478211879,0.0470378606780137,0.0009234026074410005,-0.030602625694271902
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,11.0,68,0.0232698824256658,0.0224534496665,0.0197798330336809,0.119073758042985,0.0202095005661249,0.0999378328811133,-0.00042966753244400024,0.01913592516187171
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,11.5,56,0.0285504851490259,0.0265074074268341,0.0252037234604358,0.0491818737836461,0.0244823023676872,0.076397703726273,0.0007214210927486003,-0.027215829942626897
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,12.0,71,0.030210169032216,0.0283358953893184,0.0260545313358306,0.0805114510109238,0.0259068515151739,0.0857232086994579,0.00014767982065669663,-0.005211757688534102
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,12.5,72,0.0247606318444013,0.0233200993388891,0.0214446112513542,0.0804236748857796,0.0215804520994424,0.0745986204503668,-0.00013584084808819855,0.005825054435412799
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,13.0,70,0.0296174511313438,0.0283055398613214,0.0266838204115629,0.0572933587454572,0.0264408010989427,0.0658789329408549,0.00024301931262019766,-0.008585574195397697
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,13.5,70,0.0268336273729801,0.0254190545529127,0.0232930239289999,0.0836392486387419,0.0229996647685766,0.0951801641284434,0.0002933591604232996,-0.0115409154897015
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,14.0,80,0.032210174947977,0.0305869374424219,0.0290073789656162,0.0516416028829009,0.0291871465742588,0.0457643355369635,-0.0001797676086426024,0.005877267345937402
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,14.5,76,0.0349589064717292,0.0331125073134899,0.0312544479966163,0.0561135192597325,0.0316261276602745,0.0448887678345596,-0.0003716796636581976,0.011224751425172902
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,15.0,81,0.0294707287102937,0.0287013687193393,0.0268489271402359,0.064541924715084,0.0265679527074098,0.0743315077685472,0.00028097443282610116,-0.009789583053463197
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,15.5,96,0.0298475492745637,0.0285550877451896,0.0269446857273578,0.0563963253134491,0.0266388747841119,0.0671058334044339,0.00030581094324589816,-0.01070950809098481
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,16.0,75,0.0329764783382415,0.0304783880710601,0.0298876482993364,0.0193822511330468,0.0291558317840099,0.0433932491431868,0.0007318165153264999,-0.02401099801014
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,16.5,92,0.0269495733082294,0.0251229163259267,0.0237599555402994,0.0542516946657499,0.0235971044749021,0.0607338666908663,0.00016285106539730074,-0.006482172025116396
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,17.0,83,0.031287670135498,0.0293199736624956,0.0279759671539068,0.0458392808963524,0.0279341954737901,0.0472639643083325,4.1771680116702015e-05,-0.0014246834119800988
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,17.5,109,0.0359300151467323,0.0342157632112503,0.0328921489417552,0.0386843415218573,0.0329132676124572,0.0380671210152858,-2.1118670702001408e-05,0.0006172205065714947
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,18.0,103,0.0300914961844682,0.0290054082870483,0.0272976234555244,0.0588781517785586,0.0269933249801397,0.0693692461418326,0.00030429847538469834,-0.010491094363273994
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,18.5,100,0.0316228941082954,0.029688848182559,0.0284298155456781,0.0424075945667877,0.0278669744729995,0.0613655908224057,0.0005628410726786007,-0.018957996255617997
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,19.0,100,0.0324495434761047,0.0304337255656719,0.0295086279511451,0.0303971202122629,0.0292314756661653,0.0395038687232778,0.00027715228497979943,-0.009106748511014902
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,19.5,123,0.0331731401383876,0.0314102433621883,0.0307397358119487,0.0213467798548393,0.0300522353500127,0.0432345587557697,0.0006875004619360005,-0.021887778900930403
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,20.0,103,0.0348814390599727,0.0330122113227844,0.0314486175775527,0.0473641020270721,0.0313462615013122,0.0504646539785827,0.00010235607624049792,-0.0031005519515105995
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,20.5,131,0.0381617993116378,0.0362771488726139,0.0346667245030403,0.0443922529642158,0.0344945862889289,0.0491373395948048,0.00017213821411139751,-0.004745086630589
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,21.0,131,0.0436444990336895,0.0419449247419834,0.0401981063187122,0.0416455252695389,0.0392717495560646,0.063730599169324,0.000926356762647601,-0.022085073899785097
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,21.5,129,0.0327260419726371,0.0312156174331903,0.0301433429121971,0.0343505786258491,0.0297911763191223,0.0456323222539714,0.0003521665930747986,-0.011281743628122301
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,22.0,112,0.0310691241174936,0.0289296694099903,0.0278193857520818,0.0383787191679772,0.0277292169630527,0.0414955466626593,9.016878902910058e-05,-0.0031168274946820965
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,22.5,124,0.0380786657333374,0.0363142564892768,0.034668181091547,0.0453286272903849,0.0340641252696514,0.0619627506428475,0.0006040558218955994,-0.0166341233524626
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,23.0,140,0.0353138074278831,0.0337247736752033,0.0321010015904903,0.0481477533504364,0.0320672877132892,0.0491474302504439,3.371387720110114e-05,-0.000999676900007504
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,23.5,120,0.0383213348686695,0.0359963215887546,0.03469018638134,0.0362852410959309,0.0345542393624782,0.0400619330705976,0.00013594701886179839,-0.0037766919746667
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,24.0,117,0.0346035324037075,0.0324513986706733,0.0312528237700462,0.0369344604462395,0.0309669896960258,0.0457425268387274,0.0002858340740203996,-0.0088080663924879
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,24.5,132,0.0379181168973445,0.0355098880827426,0.0345578454434871,0.0268106347459372,0.0343088433146476,0.0338228260617556,0.00024900212883949974,-0.0070121913158184
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,25.0,112,0.0366767980158329,0.0347310826182365,0.0331607647240161,0.0452136177694562,0.032647218555212,0.0599999742573624,0.0005135461688040993,-0.014786356487906202
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,25.5,145,0.0347727462649345,0.0334626398980617,0.0325840674340724,0.0262553243457682,0.032437827438116,0.0306255711763206,0.00014623999595640008,-0.004370246830552402
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,26.0,138,0.0374471768736839,0.0356240682303905,0.0342125482857227,0.0396226488097634,0.0339365154504776,0.0473711415832432,0.00027603283524509775,-0.007748492773479804
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,26.5,158,0.0422614850103855,0.0404469594359397,0.0393279232084751,0.0276667577259302,0.038728792220354,0.0424795148892948,0.0005991309881211021,-0.014812757163364599
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,27.0,140,0.0374095663428306,0.0355087108910083,0.0345457084476947,0.027120174716268,0.0341728180646896,0.0376215523683519,0.0003728903830051006,-0.0105013776520839
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,27.5,157,0.0361647419631481,0.0342461951076984,0.0330746434628963,0.0342096878534319,0.0330544635653495,0.034798947404261,2.0179897546795944e-05,-0.0005892595508291062
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,28.0,149,0.0455030649900436,0.0430811047554016,0.0410347804427146,0.0474993462750127,0.0409507900476455,0.0494489340477959,8.39903950691015e-05,-0.0019495877727832012
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,28.5,166,0.0425166375935077,0.0399529859423637,0.0381314754486084,0.045591348200684,0.0379167199134826,0.0509665543351026,0.0002147555351258018,-0.005375206134418602
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,29.0,169,0.0372046381235122,0.0353731624782085,0.0340228043496608,0.0381746508918887,0.0339028090238571,0.0415669211158948,0.00011999532580369426,-0.003392270224006101
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,29.5,147,0.0424621142446994,0.0403454266488552,0.0385569371283054,0.0443294239051137,0.0383362844586372,0.0497985114323975,0.00022065266966819763,-0.005469087527283804
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,30.0,161,0.0405151471495628,0.0384883768856525,0.0371617749333381,0.0344675993029183,0.0368885435163974,0.0415666624240379,0.00027323141694070296,-0.007099063121119596
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,30.5,166,0.0396031104028224,0.0374557189643383,0.036550436168909,0.0241694144568724,0.0360958203673362,0.0363068346998436,0.0004546158015727997,-0.012137420242971202
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,31.0,165,0.04358846321702,0.0413930863142013,0.0396005660295486,0.0433048232027512,0.0394908115267753,0.0459563409451146,0.00010975450277330573,-0.002651517742363406
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,31.5,155,0.0434495285153389,0.041210651397705,0.0394452884793281,0.0428375397743708,0.0391223803162574,0.0506730908301995,0.00032290816307069953,-0.007835551055828706
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,32.0,165,0.043219793587923,0.0409102030098438,0.0391978360712528,0.0418567206371225,0.0392047613859176,0.0416874397693846,-6.925314664799065e-06,0.00016928086773790318
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,32.5,172,0.0412961766123771,0.0387940853834152,0.0375870242714881,0.0311145655322772,0.0372075699269771,0.0408958077180577,0.0003794543445109974,-0.009781242185780505
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,33.0,208,0.0376381799578666,0.0355426371097564,0.0340447127819061,0.0421444341123231,0.0338640101253986,0.0472285435426244,0.000180702656507499,-0.005084109430301305
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,33.5,182,0.0443387441337108,0.0420867912471294,0.0403284542262554,0.0417788329490182,0.0402300171554088,0.0441177394783505,9.843707084660619e-05,-0.002338906529332302
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,34.0,185,0.0461686886847019,0.0438859947025775,0.0417095758020877,0.0495925617099429,0.0417659282684326,0.0483084967883946,-5.635246634490276e-05,0.0012840649215483044
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,34.5,200,0.0432019159197807,0.040810652077198,0.0390209630131721,0.0438534787594296,0.0388429760932922,0.0482147646203669,0.00017798691987989945,-0.0043612858609373
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,35.0,203,0.0402864925563335,0.0382749289274215,0.036790806800127,0.0387753072019752,0.0368095859885215,0.0382846677959516,-1.8779188394497937e-05,0.0004906394060236047
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,35.5,212,0.0436271652579307,0.0410870611667633,0.0394235327839851,0.0404878892658268,0.0392639487981796,0.044371934054472,0.00015958398580550454,-0.003884044788645201
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,36.0,180,0.0440271198749542,0.0418734587728977,0.0399364680051803,0.0462581984980678,0.0394973121583461,0.0567458883069264,0.00043915584683420356,-0.0104876898088586
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,36.5,205,0.046657495200634,0.044004812836647,0.0424859188497066,0.0345165423740981,0.0421962812542915,0.0410984950457364,0.0002896375954151015,-0.0065819526716383026
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,37.0,204,0.0444390214979648,0.0422936156392097,0.0404587760567665,0.0433833701543877,0.0402480885386467,0.0483649144119679,0.00021068751811980507,-0.004981544257580198
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,37.5,216,0.0482707619667053,0.0458103530108928,0.043687168508768,0.0463472635022029,0.0433351323008537,0.0540319064873954,0.0003520362079142969,-0.0076846429851925024
hist_H24_D64_bits,hist_H24_D64_bits,shared_random,history,H24_D64_bits,direct_rbf16_plus_context,z_window_summary,frequency,38.0,219,0.0413668788969516,0.0391761139035224,0.0377062112092971,0.0375203803482189,0.03743327409029,0.0444873071771346,0.0002729371190070967,-0.006966926828915705
