variant,base_variant,split_id,deploy_context_mode,use_z_gru_state,epoch,train_loss,train_bce,val_loss,val_bce,validation_performed,lr,residual_scale,context_dim,batch_size,aux_count_weight,aux_psth_weight,dropout,weight_decay,use_pattern_embedding,use_bit_features,current_bit_feature_mode,current_bit_encoder,use_prev_pattern_context,use_prev_pattern_bit_context,z_history_len,z_gru_hidden_dim,z_gru_layers,z_history_pattern_mode,use_frequency_features,use_rbf_features,use_frequency_film,freq_rbf_dim,experiment_group,history_strategy,freq_strategy
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,30,0.0345350291110293,0.0345295674014617,0.0348315258126802,0.0348258735087316,True,0.0008,0.2764445841312408,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,31,0.0344871259194454,0.0344817140334405,,,False,0.0008,0.2781440615653991,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,32,0.0344650128783133,0.0344596055521306,0.0348701312218183,0.034864443761331,True,0.0008,0.2797873318195343,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,33,0.0344380506704217,0.0344326590436966,,,False,0.0008,0.281196117401123,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,34,0.0344043278703629,0.0343989647303321,0.0347740296445845,0.0347684148937363,True,0.0008,0.2829054594039917,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,35,0.0343701709517592,0.0343648281852894,,,False,0.0008,0.284880667924881,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,36,0.0343312939423391,0.0343259872210146,0.0348572637212664,0.0348514860418576,True,0.0008,0.2870815992355346,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,37,0.0343367255418611,0.0343313996516672,,,False,0.0008,0.2882407009601593,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,38,0.0342881070156579,0.0342828243485872,0.0347222480843497,0.0347166772250307,True,0.0008,0.2899866700172424,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,39,0.0342570222487754,0.0342517543819639,,,False,0.0008,0.2921166121959686,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,40,0.0342317945120756,0.0342265388711289,0.0347027503990899,0.0346971979939643,True,0.0008,0.2934492826461792,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,41,0.0342075109233737,0.0342022721609327,,,False,0.0008,0.2951434850692749,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,42,0.034184577714079,0.0341793473825287,0.0347509063780307,0.0347453554245558,True,0.0008,0.2969678938388824,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,43,0.0341547166026245,0.0341495037011961,,,False,0.0008,0.2982828915119171,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,44,0.0341428868001514,0.0341376790600549,0.0346856857632212,0.0346800995302855,True,0.0008,0.3004639148712158,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,45,0.0341018439512706,0.0340966630201637,,,False,0.0008,0.3021975457668304,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,46,0.0340844369279147,0.0340792600590884,0.034632894761367,0.0346273872712846,True,0.0008,0.3033306002616882,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,z_window_summary,True,47,0.034061709508506,0.0340565371610366,,,False,0.0008,0.3052794337272644,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,1,embedding,True,True,False,16,baseline,H24_D64_embedding,direct_rbf16_plus_context
