variant,base_variant,split_id,experiment_group,history_strategy,freq_strategy,deploy_context_mode,electrode,model_bce,global_bce,pattern_bce,improvement_vs_pattern
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,83,0.0180017482489347,0.0210116114467382,0.0203692149370908,0.1162276845459145
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,84,0.0799145773053169,0.0891251638531684,0.083078533411026,0.0380839186225832
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,85,0.0530189797282218,0.0583132989704608,0.0563124343752861,0.058485389303461
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,86,0.0295204315334558,0.0333730764687061,0.0317461639642715,0.0701102795701751
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,87,0.0740746483206749,0.0809845328330993,0.0766673013567924,0.0338169335588313
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,88,0.006873283535242,0.0082732290029525,0.0078333904966712,0.1225659517213034
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,89,0.0589486621320247,0.0630023851990699,0.0608901903033256,0.0318857300597867
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,90,0.0104634379968047,0.0128247700631618,0.0121357170864939,0.1377981274423709
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,91,0.0311878435313701,0.035810686647892,0.0337546952068805,0.0760442853883977
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,92,0.019135283306241,0.0224271696060895,0.0213164389133453,0.1023227010839399
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,93,0.0184118077158927,0.0221771094948053,0.0203029029071331,0.0931440789472477
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,94,0.0688493251800537,0.0752684921026229,0.0713569223880767,0.0351416109902474
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,95,0.0459065102040767,0.0505028739571571,0.0476054698228836,0.03568832794063
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,96,0.0582963488996028,0.0631118342280387,0.0597388036549091,0.0241460268210059
C4_linear_H24_D64_freq_rbf16,C4_linear_H24_D64_freq_rbf16,shared_random,baseline,H24_D64_embedding,direct_rbf16_plus_context,z_window_summary,97,0.0052023194730281,0.007000702433288,0.006763145327568,0.2307840182256035
