variant,base_variant,split_id,deploy_context_mode,use_z_gru_state,epoch,train_loss,train_bce,val_loss,val_bce,validation_performed,lr,residual_scale,context_dim,batch_size,aux_count_weight,aux_psth_weight,dropout,weight_decay,use_pattern_embedding,use_bit_features,current_bit_feature_mode,current_bit_encoder,use_prev_pattern_context,use_prev_pattern_bit_context,z_history_len,z_gru_hidden_dim,z_gru_layers,z_history_pattern_mode,use_frequency_features,use_rbf_features,use_frequency_film,freq_rbf_dim,experiment_group,history_strategy,freq_strategy
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,38,0.03421446734093746,0.03420925966494992,0.03463080712457164,0.03462531016062941,True,0.0008,0.2885992228984833,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,39,0.034188442650222174,0.03418324103253502,,,False,0.0008,0.2903616428375244,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,40,0.03417368098073268,0.03416848594648224,0.03454571543836299,0.03454029238484925,True,0.0008,0.29221001267433167,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,41,0.03412867039191201,0.03412350487037852,,,False,0.0008,0.2941642999649048,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,42,0.034095079437305185,0.034089926569215646,0.03450458857129452,0.03449919433589067,True,0.0008,0.296095609664917,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,43,0.03407094556234813,0.03406579714342311,,,False,0.0008,0.29785093665122986,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,44,0.034046540016867986,0.03404140939209241,0.03449891827891839,0.03449343947398944,True,0.0008,0.30014196038246155,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,45,0.03402912408765719,0.03402398882278378,,,False,0.0008,0.3017435371875763,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,46,0.03398765777458959,0.03398254780294607,0.03447932750990094,0.03447390089833777,True,0.0008,0.3041159510612488,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
hist_H24_D64_layers2,hist_H24_D64_layers2,shared_random,z_window_summary,True,47,0.033973089960120474,0.03396797208801843,,,False,0.0008,0.30534037947654724,28,1024,0.03,0.03,0.12,0.0001,False,True,single,linear,True,False,24,64,2,embedding,True,True,False,16,history,H24_D64_embedding_layers2,direct_rbf16_plus_context
